kode,nama,provinsi,kabupaten,kecamatan,desa
1207022017,Dagang Kelambir,Sumatera Utara,Kab.,Tanjung Morawa,Dagang Kelambir
1207022018,Dalu Sepuluh-A,Sumatera Utara,Kab.,Tanjung Morawa,Dalu Sepuluh-A
1207022019,Dalu Sepuluh-B,Sumatera Utara,Kab.,Tanjung Morawa,Dalu Sepuluh-B
1207022020,Wonosari,Sumatera Utara,Kab.,Tanjung Morawa,Wonosari
1207022021,Perdamean,Sumatera Utara,Kab.,Tanjung Morawa,Perdamean
1207022022,Penara Kebun,Sumatera Utara,Kab.,Tanjung Morawa,Penara Kebun
1207022023,Bangun Sari Baru,Sumatera Utara,Kab.,Tanjung Morawa,Bangun Sari Baru
1207022024,Telaga Sari,Sumatera Utara,Kab.,Tanjung Morawa,Telaga Sari
1207022025,Tanjung Baru,Sumatera Utara,Kab.,Tanjung Morawa,Tanjung Baru
1207032001,Bandar Baru,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Bandar Baru
1207032002,Batu Layang,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Batu Layang
1207032003,Batu Mbelin,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Batu Mbelin
1207032004,Betimus Mbaru,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Betimus Mbaru
1207032005,Bengkurung,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Bengkurung
1207032006,Bingkawan,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Bingkawan
1207032007,Buah Nabar,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Buah Nabar
1207032008,Bukum,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Bukum
1207032009,Buluh Awar,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Buluh Awar
1207032011,Durin Serugun,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Durin Serugun
1207032012,Ketangkuhen,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Ketangkuhen
1207032013,Kuala,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Kuala
1207032014,Martelu,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Martelu
1207032015,Negeri Gugung,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Negeri Gugung
1207032016,Puangaja,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Puangaja
1207032017,Rumah Kinangkung  Sp,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Rumah Kinangkung  Sp
1207032018,Rambung Baru,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Rambung Baru
1207032019,Rumah Pil Pil,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Rumah Pil Pil
1207032020,Rumah Sumbul,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Rumah Sumbul
1207032021,Sala Bulan,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Sala Bulan
1207032022,Sayum Sabah,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Sayum Sabah
1207032023,Sembahe,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Sembahe
1207032024,Sibolangit,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Sibolangit
1207032025,Sikeben,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Sikeben
1207032026,Suka Maju,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Suka Maju
1207032027,Suka Makmur,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Suka Makmur
1207032028,Tambunen,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Tambunen
1207032029,Tanjung Beringin,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Tanjung Beringin
1207032030,Ujung Deleng,Sumatera Utara,Kab. Deli Serdang,Sibolangit,Ujung Deleng
1207042001,Suka Makmur,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Suka Makmur
1207042002,Namo Mirik,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Namo Mirik
1207042003,Suka Dame,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Suka Dame
1207042004,Pasar X,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Pasar X
1207042005,Perpanden,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Perpanden
1207042006,Kutalimbaru,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Kutalimbaru
1207042007,Sampe Cita,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Sampe Cita
1207042008,Suka Rende,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Suka Rende
1207042009,Kwala Lau Bicik,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Kwala Lau Bicik
1207042011,Silebo-Lebo,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Silebo-Lebo
1207042012,Sawit Rejo,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Sawit Rejo
1207042013,Namo Rube Julu,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Namo Rube Julu
1207042014,Sei Mencirim,Sumatera Utara,Kab. Deli Serdang,Kutalimbaru,Sei Mencirim
1207052001,Bintang Meriah,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Bintang Meriah
1207052002,Sugau,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Sugau
1207052003,Tiang Layar,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Tiang Layar
1207052004,Durin Simbelang,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Durin Simbelang
1207052005,Namo Riam,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Namo Riam
1207052006,Durin Tonggal,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Durin Tonggal
1207052007,Hulu,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Hulu
1207052008,Pertampilen,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Pertampilen
1207052009,Salam Tani,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Salam Tani
1207052010,Tengah,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Tengah
1207052011,Namo Simpur,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Namo Simpur
1207052012,Simalingkar A,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Simalingkar A
1207052013,Namo Bintang,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Namo Bintang
1207052014,Lama,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Lama
1207052015,Namo Rih,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Namo Rih
1207052016,Tuntungan I,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Tuntungan I
1207052017,Gunung Tinggi,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Gunung Tinggi
1207052018,Tuntungan Ii,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Tuntungan Ii
1207052020,Sembahe Baru,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Sembahe Baru
1207052021,Tanjung Anom,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Tanjung Anom
1207052022,Sei Glugur,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Sei Glugur
1207052023,Suka Raya,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Suka Raya
1207052024,Baru,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Baru
1207052025,Perumnas  Simalingkar,Sumatera Utara,Kab. Deli Serdang,Pancur Batu,Perumnas  Simalingkar
1207062001,Deli Tua,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Deli Tua
1207062002,Jati Kesuma,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Jati Kesuma
1207062003,Namo Rambe,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Namo Rambe
1207062004,Gunung Kelawas,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Gunung Kelawas
1207062005,Ujung Labuhan,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Ujung Labuhan
1207062006,Lubang Ido,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Lubang Ido
1207062007,Silue-Lue,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Silue-Lue
1207062008,Timbang Lawan,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Timbang Lawan
1207062009,Batu Mbelin,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Batu Mbelin
1207062010,Namo Batang,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Namo Batang
1207062011,Tanjung Selamat,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Tanjung Selamat
1207062012,Bekukul,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Bekukul
1207062013,Namo Pakam,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Namo Pakam
1207062014,Suka Mulia Hilir,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Suka Mulia Hilir
1207062015,Suka Mulia Hulu,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Suka Mulia Hulu
1207062016,Rumah Mbacang,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Rumah Mbacang
1207062017,Cinta Rakyat,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Cinta Rakyat
1207062018,Batu Penjemuran,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Batu Penjemuran
1207062020,Namo Landur,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Namo Landur
1207062021,Gunung Berita,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Gunung Berita
1207062022,Tangkahan,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Tangkahan
1207062023,Uruk Gedang,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Uruk Gedang
1207062024,Rumah Keben,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Rumah Keben
1207062025,Namo Pinang,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Namo Pinang
1207062026,Sudi Rejo,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Sudi Rejo
1207062027,Jaba,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Jaba
1207062028,Kuta Tualah,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Kuta Tualah
1207062029,Kwala Simeme,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Kwala Simeme
1207062030,Batu Gemuk,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Batu Gemuk
1207062031,Lau Mulgap,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Lau Mulgap
1207062032,Batu Rejo,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Batu Rejo
1207062033,Salang Tungir,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Salang Tungir
1207062034,Namo Mbaru,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Namo Mbaru
1207062035,Rimo  Mungkur,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Rimo  Mungkur
1207062036,Namo Mbelin,Sumatera Utara,Kab. Deli Serdang,Namo Rambe,Namo Mbelin
1207072001,Aji Baho,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Aji Baho
1207072002,Biru-Biru,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Biru-Biru
1207072003,Candi Rejo,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Candi Rejo
1207072004,Kutomulyo,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Kutomulyo
1207072005,Kuala Dekah,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Kuala Dekah
1207072006,Mbaruai,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Mbaruai
1207072007,Mardinding Julu,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Mardinding Julu
1207072009,Peria-Ria,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Peria-Ria
1207072010,Penen,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Penen
1207072011,Rumah Gerat,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Rumah Gerat
1207072012,Sidodadi,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Sidodadi
1207072013,Sidomulyo,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Sidomulyo
1207072014,Selamat,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Selamat
1207072015,Sarilaba Jahe,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Sarilaba Jahe
1207072016,Tanjung Sena,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Tanjung Sena
1207072017,Namo Tualang,Sumatera Utara,Kab. Deli Serdang,Biru-Biru,Namo Tualang
1207082001,Talun Kenas,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Talun Kenas
1207082002,Gunung Rintih,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Gunung Rintih
1207082003,Sumbul,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Sumbul
1207082004,Tadukan Raga,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Tadukan Raga
1207082005,Limau Mungkur,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Limau Mungkur
1207082006,Negara Beringin,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Negara Beringin
1207082007,Lau Barus Baru,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Lau Barus Baru
1207082008,Juma Tombak,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Juma Tombak
1207082009,Siguci,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Siguci
1207082010,Kuta Jurung,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Kuta Jurung
1207082011,Tala Peta,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Tala Peta
1207082012,Lau Rakit,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Lau Rakit
1207082013,Penungkiren,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Penungkiren
1207082014,Rambai,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Rambai
1207082015,Lau Rempak,Sumatera Utara,Kab. Deli Serdang,Stm Hilir,Lau Rempak
1207092001,Bah Perak,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Bah Perak
1207092002,Bandar Kwala,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Bandar Kwala
1207092003,Bah Balua,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Bah Balua
1207092006,Bandar Meriah,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Bandar Meriah
1207092007,Batu Gingging,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Batu Gingging
1207092008,Bangun Purba,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Bangun Purba
1207092009,Bangun Purba  Tengah,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Bangun Purba  Tengah
1207092010,Begerpang,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Begerpang
1207092011,Batu Rata,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Batu Rata
1207092012,Cimahi,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Cimahi
1207092014,Damak Maliho,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Damak Maliho
1207092015,Greahan,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Greahan
1207092017,Marombun Ujung  Jawi,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Marombun Ujung  Jawi
1207092018,Marombun Barat,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Marombun Barat
1207092019,Mabar,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Mabar
1207092020,Perguroan,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Perguroan
1207092023,Rumah Deleng,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Rumah Deleng
1207092024,Sibaganding,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Sibaganding
1207092025,Sialang,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Sialang
1207092027,Sukaluwei,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,Sukaluwei
1207092032,,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,
1207092033,,Sumatera Utara,Kab. Deli Serdang,Bangun Purba,
1207191038,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192001,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192002,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192003,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192004,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192005,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192006,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192007,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192008,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192009,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192012,,Sumatera Utara,Kab. Deli Serdang,Galang,
1207192015,Kotangan,Sumatera Utara,Kab. Deli Serdang,Galang,Kotangan
1207192016,Kelapa Satu,Sumatera Utara,Kab. Deli Serdang,Galang,Kelapa Satu
1207192019,Nogorejo,Sumatera Utara,Kab. Deli Serdang,Galang,Nogorejo
1207192022,Paku,Sumatera Utara,Kab. Deli Serdang,Galang,Paku
1207192023,Petumbukan,Sumatera Utara,Kab. Deli Serdang,Galang,Petumbukan
1207192024,Petangguhan,Sumatera Utara,Kab. Deli Serdang,Galang,Petangguhan
1207192025,Pisang Pala,Sumatera Utara,Kab. Deli Serdang,Galang,Pisang Pala
1207192026,Paya Itik,Sumatera Utara,Kab. Deli Serdang,Galang,Paya Itik
1207192027,Pulo Tagor Baru,Sumatera Utara,Kab. Deli Serdang,Galang,Pulo Tagor Baru
1207192028,Paya Kuda,Sumatera Utara,Kab. Deli Serdang,Galang,Paya Kuda
1207192029,Paya Sampir,Sumatera Utara,Kab. Deli Serdang,Galang,Paya Sampir
1207192030,Sei Putih,Sumatera Utara,Kab. Deli Serdang,Galang,Sei Putih
1207192031,Sei Karang,Sumatera Utara,Kab. Deli Serdang,Galang,Sei Karang
1207192034,Tanah  Abang,Sumatera Utara,Kab. Deli Serdang,Galang,Tanah  Abang
1207192035,Timbang Deli,Sumatera Utara,Kab. Deli Serdang,Galang,Timbang Deli
1207192036,Tanah Merah,Sumatera Utara,Kab. Deli Serdang,Galang,Tanah Merah
1207192037,Tanjung Siporkis,Sumatera Utara,Kab. Deli Serdang,Galang,Tanjung Siporkis
1207202001,Tiga Juhar,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Tiga Juhar
1207202002,Tanjung Bampu,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Tanjung Bampu
1207202003,Rumah Rih,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Rumah Rih
1207202004,Liang Muda,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Liang Muda
1207202006,Tanah Gara Hulu,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Tanah Gara Hulu
1207202007,Gunung Manumpak A,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Gunung Manumpak A
1207202008,Bah Bah Buntu,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Bah Bah Buntu
1207202009,Tanjung Muda,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Tanjung Muda
1207202010,Tanjung Raja,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Tanjung Raja
1207202011,Kuta Mbelin,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Kuta Mbelin
1207202012,Rumah Sumbul,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Rumah Sumbul
1207202013,Ranggit-Git,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Ranggit-Git
1207202014,Liang Pematang,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Liang Pematang
1207202015,Gunung Manumpak B,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Gunung Manumpak B
1207202016,Rumah Lengo,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Rumah Lengo
1207202017,Sipinggan,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Sipinggan
1207202018,Tanjung Timur,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Tanjung Timur
1207202019,Durian Tinggung,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Durian Tinggung
1207202020,Sibunga Bunga Hilir,Sumatera Utara,Kab. Deli Serdang,Stm Hulu,Sibunga Bunga Hilir
1207212001,Lantasan Baru,Sumatera Utara,Kab. Deli Serdang,Patumbak,Lantasan Baru
1207212002,Patumbak  I,Sumatera Utara,Kab. Deli Serdang,Patumbak,Patumbak  I
1207212003,Patumbak Ii,Sumatera Utara,Kab. Deli Serdang,Patumbak,Patumbak Ii
1207212004,Lantasan Lama,Sumatera Utara,Kab. Deli Serdang,Patumbak,Lantasan Lama
1207212005,Sigara-Gara,Sumatera Utara,Kab. Deli Serdang,Patumbak,Sigara-Gara
1207212006,Marindal  I,Sumatera Utara,Kab. Deli Serdang,Patumbak,Marindal  I
1207212007,Marindal  Ii,Sumatera Utara,Kab. Deli Serdang,Patumbak,Marindal  Ii
1207212008,Patumbak Kampung,Sumatera Utara,Kab. Deli Serdang,Patumbak,Patumbak Kampung
1207221004,,Sumatera Utara,Kab. Deli Serdang,Deli Tua,
1207221005,,Sumatera Utara,Kab. Deli Serdang,Deli Tua,
1207221006,,Sumatera Utara,Kab. Deli Serdang,Deli Tua,
1207222002,Suka Makmur,Sumatera Utara,Kab. Deli Serdang,Deli Tua,Suka Makmur
1207222003,Mekar Sari,Sumatera Utara,Kab. Deli Serdang,Deli Tua,Mekar Sari
1207232001,Sei Semayang,Sumatera Utara,Kab. Deli Serdang,Sunggal,Sei Semayang
1207232002,Lalang,Sumatera Utara,Kab. Deli Serdang,Sunggal,Lalang
1207232003,Puji Mulyo,Sumatera Utara,Kab. Deli Serdang,Sunggal,Puji Mulyo
1207232004,Paya Geli,Sumatera Utara,Kab. Deli Serdang,Sunggal,Paya Geli
1207232005,Mulio Rejo,Sumatera Utara,Kab. Deli Serdang,Sunggal,Mulio Rejo
1207232006,Purwodadi,Sumatera Utara,Kab. Deli Serdang,Sunggal,Purwodadi
1207232007,Sumber Melati Diski,Sumatera Utara,Kab. Deli Serdang,Sunggal,Sumber Melati Diski
1207232008,Tanjung Gusta,Sumatera Utara,Kab. Deli Serdang,Sunggal,Tanjung Gusta
1207232009,Helvetia,Sumatera Utara,Kab. Deli Serdang,Sunggal,Helvetia
1207232010,Medan Krio,Sumatera Utara,Kab. Deli Serdang,Sunggal,Medan Krio
1207232011,Sei Mencirim,Sumatera Utara,Kab. Deli Serdang,Sunggal,Sei Mencirim
1207232012,Sukamaju,Sumatera Utara,Kab. Deli Serdang,Sunggal,Sukamaju
1207232013,Sunggal Kanan,Sumatera Utara,Kab. Deli Serdang,Sunggal,Sunggal Kanan
1207232014,Serbajadi,Sumatera Utara,Kab. Deli Serdang,Sunggal,Serbajadi
1207232015,Telaga Sari,Sumatera Utara,Kab. Deli Serdang,Sunggal,Telaga Sari
1207232016,Tanjung Selamat,Sumatera Utara,Kab. Deli Serdang,Sunggal,Tanjung Selamat
1207232017,Sei Beras Sekata,Sumatera Utara,Kab. Deli Serdang,Sunggal,Sei Beras Sekata
1207242001,Hamparan Perak,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Hamparan Perak
1207242002,Sei Baharu,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Sei Baharu
1207242004,Klumpang Kampung,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Klumpang Kampung
1207242005,Klambir Lima  Kampung,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Klambir Lima  Kampung
1207242006,Tandam Hulu Ii,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Tandam Hulu Ii
1207242007,Klambir,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Klambir
1207242008,Selemak,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Selemak
1207242009,Klambir Lima Kebun,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Klambir Lima Kebun
1207242010,Sialang Muda,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Sialang Muda
1207242011,Paya Bakung,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Paya Bakung
1207242012,Tandem Hulu I,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Tandem Hulu I
1207242013,Tandem Hilir I,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Tandem Hilir I
1207242014,Tandam Hilir Ii,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Tandam Hilir Ii
1207242015,Kota Datar,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Kota Datar
1207242016,Bulu Cina,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Bulu Cina
1207242017,Kota Rantang,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Kota Rantang
1207242018,Paluh Manan,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Paluh Manan
1207242019,Lama,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Lama
1207242020,Paluh Kurau,Sumatera Utara,Kab. Deli Serdang,Hamparan Perak,Paluh Kurau
1207252001,Helvetia,Sumatera Utara,Kab. Deli Serdang,Labuhan Deli,Helvetia
1207252002,Manunggal,Sumatera Utara,Kab. Deli Serdang,Labuhan Deli,Manunggal
1207252003,Pematang Johar,Sumatera Utara,Kab. Deli Serdang,Labuhan Deli,Pematang Johar
1207252004,Karang Gading,Sumatera Utara,Kab. Deli Serdang,Labuhan Deli,Karang Gading
1207252005,Telaga Tujuh,Sumatera Utara,Kab. Deli Serdang,Labuhan Deli,Telaga Tujuh
1207261019,,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,
1207261020,,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,
1207262001,Pematang Lalang,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Pematang Lalang
1207262003,Kolam,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Kolam
1207262004,Percut,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Percut
1207262005,Laut Dendang,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Laut Dendang
1207262006,Tembung,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Tembung
1207262007,Cinta Rakyat,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Cinta Rakyat
1207262008,Amplas,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Amplas
1207262009,Saentis,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Saentis
1207262010,Sampali,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Sampali
1207262011,Bandar Khalipah,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Bandar Khalipah
1207262012,Bandar Klippa,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Bandar Klippa
1207262013,Tanjung Selamat,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Tanjung Selamat
1207262014,Tanjung Rejo,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Tanjung Rejo
1207262015,Medan Estate,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Medan Estate
1207262016,Cinta Damai,Sumatera Utara,Kab. Deli Serdang,Percut Sei Tuan,Cinta Damai
